[2025-02-24 02:15:02] 
==================================================
[2025-02-24 02:15:02] Starting calculation for L=4, J2=0.505
[2025-02-24 02:15:02] ==================================================
[2025-02-24 02:15:02] System size: L=4, N=16
[2025-02-24 02:15:02] Parameters: J1=1.0, J2=0.505
[2025-02-24 02:15:02] Optimization parameters:
[2025-02-24 02:15:02]   - Learning rate: 0.005
[2025-02-24 02:15:02]   - Number of iterations: 10000
[2025-02-24 02:15:02]   - Number of samples: 4096
[2025-02-24 02:15:02]   - Number of samples to discard: 0
[2025-02-24 03:54:26] Step 6600/10000: Current Total Energy = -8.442598-0.000411j
[2025-02-24 03:55:56] Step 6700/10000: Current Total Energy = -8.441074+0.000054j
[2025-02-24 03:57:26] Step 6800/10000: Current Total Energy = -8.440406+0.000503j
[2025-02-24 03:58:56] Step 6900/10000: Current Total Energy = -8.440638+0.000033j
[2025-02-24 04:00:26] Step 7000/10000: Current Total Energy = -8.436154+0.000619j
[2025-02-24 04:01:56] Step 7100/10000: Current Total Energy = -8.442993-0.000205j
[2025-02-24 04:03:26] Step 7200/10000: Current Total Energy = -8.442919+0.000051j
[2025-02-24 04:04:56] Step 7300/10000: Current Total Energy = -8.442176+0.000255j
[2025-02-24 04:06:26] Step 7400/10000: Current Total Energy = -8.442390+0.000229j
[2025-02-24 04:07:56] Step 7500/10000: Current Total Energy = -8.442298+0.000019j
[2025-02-24 04:09:26] Step 7600/10000: Current Total Energy = -8.443088+0.000082j
[2025-02-24 04:10:57] Step 7700/10000: Current Total Energy = -8.440394+0.000161j
[2025-02-24 04:12:27] Step 7800/10000: Current Total Energy = -8.442554-0.000032j
[2025-02-24 04:13:57] Step 7900/10000: Current Total Energy = -8.442946-0.000266j
[2025-02-24 04:15:28] Step 8000/10000: Current Total Energy = -8.447691-0.001807j
[2025-02-24 04:16:58] Step 8100/10000: Current Total Energy = -8.442674+0.000141j
[2025-02-24 04:18:29] Step 8200/10000: Current Total Energy = -8.444342+0.000311j
[2025-02-24 04:19:59] Step 8300/10000: Current Total Energy = -8.443498+0.000202j
[2025-02-24 04:21:30] Step 8400/10000: Current Total Energy = -8.443440+0.000047j
[2025-02-24 04:23:00] Step 8500/10000: Current Total Energy = -8.442863+0.001537j
[2025-02-24 04:24:31] Step 8600/10000: Current Total Energy = -8.443491-0.000230j
[2025-02-24 04:26:02] Step 8700/10000: Current Total Energy = -8.444232-0.000201j
[2025-02-24 04:27:32] Step 8800/10000: Current Total Energy = -8.443822-0.000334j
[2025-02-24 04:29:03] Step 8900/10000: Current Total Energy = -8.444185+0.000107j
[2025-02-24 04:30:33] Step 9000/10000: Current Total Energy = -8.444246+0.000046j
[2025-02-24 04:32:04] Step 9100/10000: Current Total Energy = -8.444345-0.000111j
[2025-02-24 04:33:34] Step 9200/10000: Current Total Energy = -8.442581-0.000030j
[2025-02-24 04:35:04] Step 9300/10000: Current Total Energy = -8.444467-0.000080j
[2025-02-24 04:36:34] Step 9400/10000: Current Total Energy = -8.444248-0.000277j
[2025-02-24 04:38:04] Step 9500/10000: Current Total Energy = -8.444305+0.000244j
[2025-02-24 04:39:34] Step 9600/10000: Current Total Energy = -8.444423-0.000050j
[2025-02-24 04:41:04] Step 9700/10000: Current Total Energy = -8.444474-0.000342j
[2025-02-24 04:42:34] Step 9800/10000: Current Total Energy = -8.444899-0.000265j
[2025-02-24 04:44:05] Step 9900/10000: Current Total Energy = -8.444188+0.000289j
[2025-02-24 04:45:34] ==================================================
[2025-02-24 04:45:34] Optimization completed for L=4, J2=0.505
[2025-02-24 04:45:34] Total runtime = 9024.91 seconds
[2025-02-24 04:45:34] ==================================================
