[2025-02-24 04:45:40] 
==================================================
[2025-02-24 04:45:40] Starting calculation for L=4, J2=0.55
[2025-02-24 04:45:40] ==================================================
[2025-02-24 04:45:40] System size: L=4, N=16
[2025-02-24 04:45:40] Parameters: J1=1.0, J2=0.55
[2025-02-24 04:45:40] Optimization parameters:
[2025-02-24 04:45:40]   - Learning rate: 0.005
[2025-02-24 04:45:40]   - Number of iterations: 10000
[2025-02-24 04:45:40]   - Number of samples: 4096
[2025-02-24 04:45:40]   - Number of samples to discard: 0
[2025-02-24 05:27:59] Step 2800/10000: Current Total Energy = -8.358027-0.000164j
[2025-02-24 05:29:29] Step 2900/10000: Current Total Energy = -8.360652+0.000158j
[2025-02-24 05:30:59] Step 3000/10000: Current Total Energy = -8.362547+0.000160j
[2025-02-24 05:32:29] Step 3100/10000: Current Total Energy = -8.363723+0.001106j
[2025-02-24 05:33:59] Step 3200/10000: Current Total Energy = -8.367413-0.004204j
[2025-02-24 05:35:30] Step 3300/10000: Current Total Energy = -8.362046-0.000262j
[2025-02-24 05:37:00] Step 3400/10000: Current Total Energy = -8.363699-0.000715j
[2025-02-24 05:38:30] Step 3500/10000: Current Total Energy = -8.364438+0.000186j
[2025-02-24 05:40:00] Step 3600/10000: Current Total Energy = -8.365604-0.000093j
[2025-02-24 05:41:30] Step 3700/10000: Current Total Energy = -8.364699-0.000798j
[2025-02-24 05:43:01] Step 3800/10000: Current Total Energy = -8.365008-0.000505j
[2025-02-24 05:44:31] Step 3900/10000: Current Total Energy = -8.365396-0.001109j
[2025-02-24 05:46:02] Step 4000/10000: Current Total Energy = -8.362532+0.001480j
[2025-02-24 05:47:32] Step 4100/10000: Current Total Energy = -8.365132-0.000380j
[2025-02-24 05:49:02] Step 4200/10000: Current Total Energy = -8.368100+0.000205j
[2025-02-24 05:50:32] Step 4300/10000: Current Total Energy = -8.365289+0.003290j
[2025-02-24 05:52:02] Step 4400/10000: Current Total Energy = -8.365701-0.000150j
[2025-02-24 05:53:33] Step 4500/10000: Current Total Energy = -8.366786+0.000277j
[2025-02-24 05:55:03] Step 4600/10000: Current Total Energy = -8.367847+0.001371j
[2025-02-24 05:56:33] Step 4700/10000: Current Total Energy = -8.361652-0.033673j
[2025-02-24 05:58:03] Step 4800/10000: Current Total Energy = -8.367332-0.000504j
[2025-02-24 05:59:33] Step 4900/10000: Current Total Energy = -8.367920+0.000806j
[2025-02-24 06:01:04] Step 5000/10000: Current Total Energy = -8.368775+0.000757j
[2025-02-24 06:02:34] Step 5100/10000: Current Total Energy = -8.367760-0.000131j
[2025-02-24 06:04:04] Step 5200/10000: Current Total Energy = -8.367054+0.000231j
[2025-02-24 06:05:34] Step 5300/10000: Current Total Energy = -8.368892+0.000392j
[2025-02-24 06:07:05] Step 5400/10000: Current Total Energy = -8.368049+0.000106j
[2025-02-24 06:08:35] Step 5500/10000: Current Total Energy = -8.367362-0.000434j
[2025-02-24 06:10:05] Step 5600/10000: Current Total Energy = -8.367582-0.000022j
[2025-02-24 06:11:35] Step 5700/10000: Current Total Energy = -8.369391+0.000858j
[2025-02-24 06:13:06] Step 5800/10000: Current Total Energy = -8.368105-0.000118j
[2025-02-24 06:14:36] Step 5900/10000: Current Total Energy = -8.364371+0.000066j
[2025-02-24 06:16:06] Step 6000/10000: Current Total Energy = -8.368034+0.000673j
[2025-02-24 06:17:37] Step 6100/10000: Current Total Energy = -8.367825-0.000256j
[2025-02-24 06:19:07] Step 6200/10000: Current Total Energy = -8.368189+0.000320j
[2025-02-24 06:20:37] Step 6300/10000: Current Total Energy = -8.368165-0.000619j
[2025-02-24 06:22:08] Step 6400/10000: Current Total Energy = -8.368403+0.000129j
[2025-02-24 06:23:38] Step 6500/10000: Current Total Energy = -8.367924+0.000001j
[2025-02-24 06:25:08] Step 6600/10000: Current Total Energy = -8.367984+0.001353j
[2025-02-24 06:26:39] Step 6700/10000: Current Total Energy = -8.368458-0.000150j
[2025-02-24 06:28:09] Step 6800/10000: Current Total Energy = -8.368862+0.000138j
[2025-02-24 06:29:39] Step 6900/10000: Current Total Energy = -8.366560-0.001023j
[2025-02-24 06:31:10] Step 7000/10000: Current Total Energy = -8.369092-0.000191j
[2025-02-24 06:32:40] Step 7100/10000: Current Total Energy = -8.366715-0.001033j
[2025-02-24 06:34:10] Step 7200/10000: Current Total Energy = -8.367771-0.001110j
[2025-02-24 06:35:41] Step 7300/10000: Current Total Energy = -8.366409-0.004339j
[2025-02-24 06:37:11] Step 7400/10000: Current Total Energy = -8.369229+0.000202j
[2025-02-24 06:38:42] Step 7500/10000: Current Total Energy = -8.369337+0.000090j
[2025-02-24 06:40:12] Step 7600/10000: Current Total Energy = -8.368928-0.000347j
[2025-02-24 06:41:43] Step 7700/10000: Current Total Energy = -8.369417+0.000019j
[2025-02-24 06:43:13] Step 7800/10000: Current Total Energy = -8.368985+0.000087j
[2025-02-24 06:44:44] Step 7900/10000: Current Total Energy = -8.368902-0.000186j
[2025-02-24 06:46:14] Step 8000/10000: Current Total Energy = -8.369041-0.000110j
[2025-02-24 06:47:44] Step 8100/10000: Current Total Energy = -8.368972-0.000323j
[2025-02-24 06:49:15] Step 8200/10000: Current Total Energy = -8.369668+0.000333j
[2025-02-24 06:50:45] Step 8300/10000: Current Total Energy = -8.369212+0.000034j
[2025-02-24 06:52:15] Step 8400/10000: Current Total Energy = -8.369210+0.000471j
[2025-02-24 06:53:46] Step 8500/10000: Current Total Energy = -8.369424-0.000308j
[2025-02-24 06:55:16] Step 8600/10000: Current Total Energy = -8.369007+0.000202j
[2025-02-24 06:56:46] Step 8700/10000: Current Total Energy = -8.369546-0.000228j
[2025-02-24 06:58:17] Step 8800/10000: Current Total Energy = -8.369624+0.000202j
[2025-02-24 06:59:47] Step 8900/10000: Current Total Energy = -8.369144-0.000013j
[2025-02-24 07:01:18] Step 9000/10000: Current Total Energy = -8.369525-0.000001j
[2025-02-24 07:02:48] Step 9100/10000: Current Total Energy = -8.369111-0.000283j
[2025-02-24 07:04:18] Step 9200/10000: Current Total Energy = -8.369572+0.000179j
[2025-02-24 07:05:48] Step 9300/10000: Current Total Energy = -8.370002-0.000326j
[2025-02-24 07:07:18] Step 9400/10000: Current Total Energy = -8.367841-0.000146j
[2025-02-24 07:08:49] Step 9500/10000: Current Total Energy = -8.369556-0.000212j
[2025-02-24 07:10:19] Step 9600/10000: Current Total Energy = -8.369648-0.000165j
[2025-02-24 07:11:49] Step 9700/10000: Current Total Energy = -8.369764-0.000077j
[2025-02-24 07:13:19] Step 9800/10000: Current Total Energy = -8.371388-0.001345j
[2025-02-24 07:14:50] Step 9900/10000: Current Total Energy = -8.369352-0.000278j
[2025-02-24 07:16:19] ==================================================
[2025-02-24 07:16:19] Optimization completed for L=4, J2=0.55
[2025-02-24 07:16:19] Total runtime = 9032.50 seconds
[2025-02-24 07:16:19] ==================================================
