[2025-02-24 00:14:19] 
==================================================
[2025-02-24 00:14:19] Starting calculation for L=4, J2=0.2
[2025-02-24 00:14:19] ==================================================
[2025-02-24 00:14:19] System size: L=4, N=16
[2025-02-24 00:14:19] Parameters: J1=1.0, J2=0.2
[2025-02-24 00:14:19] Optimization parameters:
[2025-02-24 00:14:19]   - Learning rate: 0.005
[2025-02-24 00:14:19]   - Number of iterations: 10000
[2025-02-24 00:14:19]   - Number of samples: 4096
[2025-02-24 00:14:19]   - Number of samples to discard: 0
[2025-02-24 01:16:48] Step 5200/10000: Current Total Energy = -9.917734+0.000034j
[2025-02-24 01:18:00] Step 5300/10000: Current Total Energy = -9.917701-0.000021j
[2025-02-24 01:19:13] Step 5400/10000: Current Total Energy = -9.917737+0.000030j
[2025-02-24 01:20:25] Step 5500/10000: Current Total Energy = -9.917728+0.000018j
[2025-02-24 01:21:38] Step 5600/10000: Current Total Energy = -9.917703-0.000025j
[2025-02-24 01:22:50] Step 5700/10000: Current Total Energy = -9.917671+0.000009j
[2025-02-24 01:24:02] Step 5800/10000: Current Total Energy = -9.917692-0.000053j
[2025-02-24 01:25:15] Step 5900/10000: Current Total Energy = -9.917662+0.000020j
[2025-02-24 01:26:28] Step 6000/10000: Current Total Energy = -9.917780-0.000044j
[2025-02-24 01:27:40] Step 6100/10000: Current Total Energy = -9.917763+0.000016j
[2025-02-24 01:28:53] Step 6200/10000: Current Total Energy = -9.917747-0.000036j
[2025-02-24 01:30:06] Step 6300/10000: Current Total Energy = -9.917771+0.000015j
[2025-02-24 01:31:19] Step 6400/10000: Current Total Energy = -9.917805-0.000005j
[2025-02-24 01:32:32] Step 6500/10000: Current Total Energy = -9.917718-0.000018j
[2025-02-24 01:33:45] Step 6600/10000: Current Total Energy = -9.917859+0.000070j
[2025-02-24 01:34:57] Step 6700/10000: Current Total Energy = -9.917570-0.000102j
[2025-02-24 01:36:09] Step 6800/10000: Current Total Energy = -9.917746-0.000018j
[2025-02-24 01:37:22] Step 6900/10000: Current Total Energy = -9.917761-0.000033j
[2025-02-24 01:38:35] Step 7000/10000: Current Total Energy = -9.917677+0.000129j
[2025-02-24 01:39:48] Step 7100/10000: Current Total Energy = -9.917716-0.000018j
[2025-02-24 01:41:00] Step 7200/10000: Current Total Energy = -9.917733-0.000002j
[2025-02-24 01:42:13] Step 7300/10000: Current Total Energy = -9.917691-0.000013j
[2025-02-24 01:43:26] Step 7400/10000: Current Total Energy = -9.918115-0.000119j
[2025-02-24 01:44:38] Step 7500/10000: Current Total Energy = -9.917300-0.000185j
[2025-02-24 01:45:50] Step 7600/10000: Current Total Energy = -9.917983+0.000144j
[2025-02-24 01:47:03] Step 7700/10000: Current Total Energy = -9.917751-0.000041j
[2025-02-24 01:48:15] Step 7800/10000: Current Total Energy = -9.917781-0.000052j
[2025-02-24 01:49:27] Step 7900/10000: Current Total Energy = -9.917832+0.000168j
[2025-02-24 01:50:39] Step 8000/10000: Current Total Energy = -9.917727-0.000020j
[2025-02-24 01:51:52] Step 8100/10000: Current Total Energy = -9.917739+0.000004j
[2025-02-24 01:53:04] Step 8200/10000: Current Total Energy = -9.917712-0.000044j
[2025-02-24 01:54:17] Step 8300/10000: Current Total Energy = -9.917727-0.000017j
[2025-02-24 01:55:29] Step 8400/10000: Current Total Energy = -9.917849+0.000010j
[2025-02-24 01:56:41] Step 8500/10000: Current Total Energy = -9.917765-0.000020j
[2025-02-24 01:57:53] Step 8600/10000: Current Total Energy = -9.917617-0.000044j
[2025-02-24 01:59:05] Step 8700/10000: Current Total Energy = -9.917720-0.000003j
[2025-02-24 02:00:17] Step 8800/10000: Current Total Energy = -9.917787+0.000010j
[2025-02-24 02:01:30] Step 8900/10000: Current Total Energy = -9.917760-0.000022j
[2025-02-24 02:02:42] Step 9000/10000: Current Total Energy = -9.917695-0.000063j
[2025-02-24 02:03:55] Step 9100/10000: Current Total Energy = -9.917737-0.000017j
[2025-02-24 02:05:07] Step 9200/10000: Current Total Energy = -9.917901+0.000153j
[2025-02-24 02:06:20] Step 9300/10000: Current Total Energy = -9.917703-0.000051j
[2025-02-24 02:07:33] Step 9400/10000: Current Total Energy = -9.917901-0.000399j
[2025-02-24 02:08:46] Step 9500/10000: Current Total Energy = -9.917703+0.000003j
[2025-02-24 02:09:58] Step 9600/10000: Current Total Energy = -9.917720+0.000089j
[2025-02-24 02:11:11] Step 9700/10000: Current Total Energy = -9.917739-0.000025j
[2025-02-24 02:12:23] Step 9800/10000: Current Total Energy = -9.917449-0.000192j
[2025-02-24 02:13:36] Step 9900/10000: Current Total Energy = -9.917808-0.000049j
[2025-02-24 02:14:48] ==================================================
[2025-02-24 02:14:48] Optimization completed for L=4, J2=0.2
[2025-02-24 02:14:48] Total runtime = 7222.38 seconds
[2025-02-24 02:14:48] ==================================================
